REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021/2022,"NorQuest College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444862129,223.1.1.1.1.2.2.1,4971,,,,0
2011/2012,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,888,,,,0
2012/2013,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,960,,,,0
2013/2014,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,1002,,,,0
2014/2015,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,924,,,,0
2015/2016,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,822,,,,0
2016/2017,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,948,,,,0
2017/2018,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,1026,,,,0
2018/2019,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,1029,,,,0
2019/2020,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,981,,,,0
2020/2021,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,1089,,,,0
2021/2022,"Northern Lakes College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444871534,224.1.1.1.1.2.2.1,1212,,,,0
2011/2012,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,882,,,,0
2012/2013,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,633,,,,0
2013/2014,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,528,,,,0
2014/2015,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,699,,,,0
2015/2016,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,759,,,,0
2016/2017,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,816,,,,0
2017/2018,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,825,,,,0
2018/2019,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,891,,,,0
2019/2020,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,873,,,,0
2020/2021,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,765,,,,0
2021/2022,"Portage College, Alberta",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444879945,225.1.1.1.1.2.2.1,858,,,,0
2011/2012,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,122769,,,,0
2012/2013,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,121761,,,,0
2013/2014,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,129666,,,,0
2014/2015,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,125541,,,,0
2015/2016,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,126000,,,,0
2016/2017,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,125154,,,,0
2017/2018,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,124269,,,,0
2018/2019,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,126465,,,,0
2019/2020,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,125703,,,,0
2020/2021,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,126444,,,,0
2021/2022,British Columbia,2021A000259,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1444892103,226.1.1.1.1.2.2.1,125424,,,,0
2011/2012,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,26172,,,,0
2012/2013,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,26202,,,,0
2013/2014,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,34092,,,,0
2014/2015,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,32811,,,,0
2015/2016,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,34380,,,,0
2016/2017,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,34818,,,,0
2017/2018,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,34437,,,,0
2018/2019,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,34188,,,,0
2019/2020,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,34698,,,,0
2020/2021,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,36117,,,,0
2021/2022,"University of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445154314,227.1.1.1.1.2.2.1,36201,,,,0
2011/2012,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2208,,,,0
2012/2013,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2178,,,,0
2013/2014,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2151,,,,0
2014/2015,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2049,,,,0
2015/2016,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,1947,,,,0
2016/2017,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2010,,,,0
2017/2018,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,1995,,,,0
2018/2019,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2145,,,,0
2019/2020,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,2022,,,,0
2020/2021,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,1893,,,,0
2021/2022,"University of Northern British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445224094,228.1.1.1.1.2.2.1,1866,,,,0
2011/2012,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,981,,,,0
2012/2013,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,954,,,,0
2013/2014,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,939,,,,0
2014/2015,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,792,,,,0
2015/2016,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,813,,,,0
2016/2017,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,741,,,,0
2017/2018,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,741,,,,0
2018/2019,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,723,,,,0
2019/2020,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,804,,,,0
2020/2021,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,762,,,,0
2021/2022,"Royal Roads University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445247317,229.1.1.1.1.2.2.1,816,,,,0
2011/2012,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,13695,,,,0
2012/2013,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,13590,,,,0
2013/2014,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,13743,,,,0
2014/2015,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,13359,,,,0
2015/2016,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,12717,,,,0
2016/2017,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,12390,,,,0
2017/2018,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,12582,,,,0
2018/2019,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,12339,,,,0
2019/2020,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,12339,,,,0
2020/2021,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,12375,,,,0
2021/2022,"Simon Fraser University, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445259063,230.1.1.1.1.2.2.1,11607,,,,0
2011/2012,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9987,,,,0
2012/2013,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9747,,,,0
2013/2014,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9744,,,,0
2014/2015,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9696,,,,0
2015/2016,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9561,,,,0
2016/2017,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9816,,,,0
2017/2018,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,9735,,,,0
2018/2019,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,13482,,,,0
2019/2020,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,13644,,,,0
2020/2021,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,13290,,,,0
2021/2022,"University of Victoria, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445323368,231.1.1.1.1.2.2.1,13911,,,,0
2011/2012,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,285,,,,0
2012/2013,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,471,,,,0
2013/2014,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,468,,,,0
2014/2015,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,456,,,,0
2015/2016,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,717,,,,0
2016/2017,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,675,,,,0
2017/2018,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,555,,,,0
2018/2019,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,576,,,,0
2019/2020,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,606,,,,0
2020/2021,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,567,,,,0
2021/2022,"Justice Institute of British Columbia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445382581,232.1.1.1.1.2.2.1,681,,,,0
2011/2012,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9687,,,,0
2012/2013,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9807,,,,0
2013/2014,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,10089,,,,0
2014/2015,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,10011,,,,0
2015/2016,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9990,,,,0
2016/2017,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,10035,,,,0
2017/2018,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9624,,,,0
2018/2019,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9234,,,,0
2019/2020,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9063,,,,0
2020/2021,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,9348,,,,0
2021/2022,"British Columbia Institute of Technology, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445392766,233.1.1.1.1.2.2.1,8877,,,,0
2011/2012,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1770,,,,0
2012/2013,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1599,,,,0
2013/2014,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1518,,,,0
2014/2015,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1386,,,,0
2015/2016,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1428,,,,0
2016/2017,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1311,,,,0
2017/2018,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1395,,,,0
2018/2019,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1188,,,,0
2019/2020,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1116,,,,0
2020/2021,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1134,,,,0
2021/2022,"College of New Caledonia, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445431115,234.1.1.1.1.2.2.1,1158,,,,0
2011/2012,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6663,,,,0
2012/2013,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6879,,,,0
2013/2014,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,7020,,,,0
2014/2015,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6594,,,,0
2015/2016,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6420,,,,0
