"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","21513","","","","0"
"2018/2019","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","22005","","","","0"
"2019/2020","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","22116","","","","0"
"2020/2021","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","23097","","","","0"
"2021/2022","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","24462","","","","0"
"2022/2023","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","24942","","","","0"
"2023/2024","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","25713","","","","0"
"2009/2010","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","1455","","","","0"
"2010/2011","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","1476","","","","0"
"2011/2012","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","1611","","","","0"
"2012/2013","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","1701","","","","0"
"2013/2014","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","1767","","","","0"
"2014/2015","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","2085","","","","0"
"2015/2016","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","2322","","","","0"
"2016/2017","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","2610","","","","0"
"2017/2018","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","3021","","","","0"
"2018/2019","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","3528","","","","0"
"2019/2020","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","3939","","","","0"
"2020/2021","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","3498","","","","0"
"2021/2022","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","3975","","","","0"
"2022/2023","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","4026","","","","0"
"2023/2024","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612140011","135.1.1.1.1.2.3.1","3840","","","","0"
"2009/2010","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","19842","","","","0"
"2010/2011","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","20526","","","","0"
"2011/2012","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","21339","","","","0"
"2012/2013","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","22725","","","","0"
"2013/2014","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","24012","","","","0"
"2014/2015","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","26463","","","","0"
"2015/2016","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","28158","","","","0"
"2016/2017","Toronto Metropolitan University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612210419","136.1.1.1.1.2.1.1","30012","","","","0"
