"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012/2013","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2943","","","","0"
"2013/2014","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2895","","","","0"
"2014/2015","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2961","","","","0"
"2015/2016","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","3009","","","","0"
"2016/2017","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2805","","","","0"
"2017/2018","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2574","","","","0"
"2018/2019","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2511","","","","0"
"2019/2020","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2448","","","","0"
"2020/2021","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2523","","","","0"
"2021/2022","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2445","","","","0"
"2022/2023","CÉGEP de Rimouski, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610942993","73.1.1.1.1.2.2.1","2283","","","","0"
"2009/2010","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1305","","","","0"
"2010/2011","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1299","","","","0"
"2011/2012","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1197","","","","0"
"2012/2013","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1140","","","","0"
"2013/2014","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1098","","","","0"
"2014/2015","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1089","","","","0"
"2015/2016","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","1029","","","","0"
"2016/2017","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","990","","","","0"
"2017/2018","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","948","","","","0"
"2018/2019","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","951","","","","0"
"2019/2020","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","885","","","","0"
"2020/2021","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","909","","","","0"
"2021/2022","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","858","","","","0"
"2022/2023","CÉGEP de Rivière-du-Loup, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610956021","74.1.1.1.1.2.2.1","858","","","","0"
"2009/2010","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3720","","","","0"
"2010/2011","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3819","","","","0"
"2011/2012","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3852","","","","0"
"2012/2013","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3870","","","","0"
"2013/2014","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3945","","","","0"
"2014/2015","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3822","","","","0"
"2015/2016","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3678","","","","0"
"2016/2017","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3423","","","","0"
"2017/2018","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3444","","","","0"
"2018/2019","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3474","","","","0"
"2019/2020","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3387","","","","0"
"2020/2021","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3657","","","","0"
"2021/2022","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3663","","","","0"
"2022/2023","CÉGEP de Rosemont, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610964096","75.1.1.1.1.2.2.1","3348","","","","0"
"2009/2010","CÉGEP de Sainte-Foy, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610981290","76.1.1.1.1.2.2.1","7053","","","","0"
"2010/2011","CÉGEP de Sainte-Foy, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610981290","76.1.1.1.1.2.2.1","6885","","","","0"
